
Information about map: EDT                 
==================================

Map name (internal)     : EDT000
Sounding set (internal) : 0
RS-Number               : E4463252
Data record length      : 40 bytes
Number of data records  : 2752
Max filemap size        : 2752 bytes
Data header size        : 12504 bytes
Free space in map       : -119832 bytes (107371186 records)
Status flag (not used)  : 1


   Record name:    Unit:           Data type:          Divisor: Offset:
   ---------------------------------------------------------------------
    time            sec             float (4)          1        0       
    Pscl            ln              short (2)          1        0       
    T               K               short (2)          10       0       
    RH              %               short (2)          1        0       
    v               m/s             short (2)          -100     0       
    u               m/s             short (2)          -100     0       
    Height          m               short (2)          1        30000   
    P               hPa             short (2)          10       0       
    TD              K               short (2)          10       0       
    MR              g/kg            short (2)          100      0       
    DD              dgr             short (2)          1        0       
    FF              m/s             short (2)          10       0       
    AZ              dgr             short (2)          1        0       
    Range           m               short (2)          0.01     0       
    Lon             dgr             short (2)          100      0       
    Lat             dgr             short (2)          100      0       
    SpuKey          bitfield        unsigned short (2) 1        0       
    UsrKey          bitfield        unsigned short (2) 1        0       
    RadarH          m               short (2)          1        30000   

*************************************************************************************************

     0.00	 28300.00	   302.60	    73.00	    -0.47	     0.37	    40.00	  1001.50	   297.30	    19.18	   322.00	     0.60	   142.00	     0.00	    73.80	    15.46	 49159.00	 49159.00	    40.00	
     2.00	 28295.00	   302.40	    70.00	    -1.69	     1.76	    51.00	  1000.30	   296.40	    18.21	   314.00	     2.40	   135.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
     4.00	 28290.00	   302.20	    70.00	    -1.98	     2.10	    63.00	   998.90	   296.20	    17.93	   313.00	     2.90	   134.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
     6.00	 28284.00	   302.10	    71.00	    -2.22	     2.36	    75.00	   997.60	   296.30	    18.08	   313.00	     3.20	   134.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
     8.00	 28278.00	   302.00	    72.00	    -2.46	     2.63	    88.00	   996.20	   296.40	    18.24	   313.00	     3.60	   134.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    10.00	 28273.00	   302.00	    72.00	    -2.68	     2.88	   100.00	   994.80	   296.50	    18.39	   313.00	     3.90	   133.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    12.00	 28268.00	   301.90	    72.00	    -2.86	     3.08	   110.00	   993.70	   296.50	    18.43	   313.00	     4.20	   133.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    14.00	 28264.00	   301.90	    73.00	    -3.01	     3.25	   119.00	   992.70	   296.50	    18.46	   313.00	     4.40	   133.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    16.00	 28259.00	   301.80	    73.00	    -3.12	     3.37	   130.00	   991.50	   296.60	    18.53	   313.00	     4.60	   133.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    18.00	 28255.00	   301.70	    74.00	    -3.18	     3.44	   140.00	   990.40	   296.60	    18.54	   313.00	     4.70	   133.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
