
Information about map: EDT                 
==================================

Map name (internal)     : EDT000
Sounding set (internal) : 0
RS-Number               : G1823976!00
Data record length      : 40 bytes
Number of data records  : 1704
Max filemap size        : 8192 bytes
Data header size        : 12504 bytes
Free space in map       : -72472 bytes (107372370 records)
Status flag (not used)  : 1


   Record name:    Unit:           Data type:          Divisor: Offset:
   ---------------------------------------------------------------------
    time            sec             float (4)          1        0       
    Pscl            ln scaled       short (2)          1        0       
    T               K               short (2)          10       0       
    RH              %               short (2)          1        0       
    v               m/s             short (2)          -100     0       
    u               m/s             short (2)          -100     0       
    Height          m               short (2)          1        30000   
    P               hPa             short (2)          10       0       
    TD              K               short (2)          10       0       
    MR              g/kg            short (2)          100      0       
    DD              dgr             short (2)          1        0       
    FF              m/s             short (2)          10       0       
    AZ              dgr             short (2)          1        0       
    Range           m               short (2)          0.01     0       
    Lon             dgr             short (2)          100      0       
    Lat             dgr             short (2)          100      0       
    SpuKey          bitfield        unsigned short (2) 1        0       
    UsrKey          bitfield        unsigned short (2) 1        0       
    RadarH          m               short (2)          1        30000   

*************************************************************************************************

     0.00	 28328.00	   303.10	    71.00	    -3.00	     5.20	     2.00	  1008.40	   297.20	    19.04	   300.00	     6.00	   120.00	     0.00	    73.53	     4.20	 49159.00	 49159.00	     2.00	
     2.00	 28321.00	   302.00	    68.00	    -2.63	     2.78	    19.00	  1006.50	   295.50	    17.06	   313.00	     3.80	   121.00	     0.00	    73.53	     4.20	     0.00	     0.00	-32768.00	
     4.00	 28315.00	   301.70	    68.00	    -2.88	     2.94	    31.00	  1005.10	   295.20	    16.80	   314.00	     4.10	   127.00	     0.00	    73.53	     4.20	     0.00	     0.00	-32768.00	
     6.00	 28310.00	   301.50	    68.00	    -3.25	     3.37	    41.00	  1004.00	   295.20	    16.76	   314.00	     4.70	   134.00	     0.00	    73.53	     4.20	 32768.00	 32768.00	-32768.00	
     8.00	 28305.00	   301.40	    69.00	    -3.57	     3.69	    52.00	  1002.80	   295.30	    16.92	   314.00	     5.10	   130.00	     0.00	    73.53	     4.20	     6.00	     6.00	-32768.00	
    10.00	 28300.00	   301.30	    70.00	    -3.86	     3.98	    65.00	  1001.30	   295.40	    17.06	   314.00	     5.50	   129.00	   100.00	    73.53	     4.20	     0.00	     0.00	-32768.00	
    12.00	 28293.00	   301.20	    71.00	    -4.11	     4.24	    78.00	   999.80	   295.40	    17.09	   314.00	     5.90	   132.00	   100.00	    73.53	     4.20	     0.00	     0.00	-32768.00	
    14.00	 28287.00	   301.10	    71.00	    -4.33	     4.46	    92.00	   998.30	   295.40	    17.09	   314.00	     6.20	   129.00	   100.00	    73.53	     4.20	     0.00	     0.00	-32768.00	
    16.00	 28281.00	   301.00	    72.00	    -4.51	     4.66	   105.00	   996.90	   295.40	    17.11	   314.00	     6.50	   132.00	   100.00	    73.53	     4.20	     0.00	     0.00	-32768.00	
    18.00	 28276.00	   300.80	    72.00	    -4.67	     4.83	   116.00	   995.50	   295.40	    17.13	   314.00	     6.70	   136.00	   100.00	    73.53	     4.20	     0.00	     0.00	-32768.00	
    20.00	 28271.00	   300.70	    72.00	    -4.79	     4.97	   127.00	   994.30	   295.40	    17.11	   314.00	     6.90	   133.00	   100.00	    73.53	     4.20	     0.00	     0.00	-32768.00	
    22.00	 28265.00	   300.60	    73.00	    -4.89	     5.10	   140.00	   992.90	   295.40	    17.13	   314.00	     7.10	   131.00	   100.00	    73.53	     4.20	     0.00	     0.00	-32768.00	
    24.00	 28259.00	   300.50	    73.00	    -4.97	     5.21	   152.00	   991.50	   295.30	    17.12	   314.00	     7.20	   133.00	   200.00	    73.53	     4.20	     0.00	     0.00	-32768.00	
    26.00	 28255.00	   300.40	    74.00	    -5.04	     5.30	   163.00	   990.40	   295.30	    17.15	   314.00	     7.30	   133.00	   200.00	    73.53	     4.20	     0.00	     0.00	-32768.00	
    28.00	 28249.00	   300.30	    74.00	    -5.10	     5.39	   174.00	   989.10	   295.20	    17.07	   313.00	     7.40	   130.00	   200.00	    73.53	     4.20	     0.00	     0.00	-32768.00	
    30.00	 28243.00	   300.20	    74.00	    -5.16	     5.48	   187.00	   987.70	   295.10	    16.97	   313.00	     7.50	   131.00	   200.00	    73.53	     4.20	     0.00	     0.00	-32768.00	
