116.001 | ADELE_SPRITE | NCAR/EOL/RAF
85.029 | BAMEX | NCAR/EOL
85.030 | BAMEX | NCAR/EOL
85.031 | BAMEX | NCAR/EOL
85.032 | BAMEX | NCAR/EOL
85.033 | BAMEX | NCAR/EOL
85.034 | BAMEX | NCAR/EOL
85.035 | BAMEX | NCAR/EOL
85.039 | BAMEX | NCAR/EOL
85.040 | BAMEX | NCAR/EOL
85.041 | BAMEX | NCAR/EOL
85.048 | BAMEX | NCAR/EOL
85.049 | BAMEX | NCAR/EOL
85.055 | BAMEX | NCAR/EOL
85.056 | BAMEX | NCAR/EOL
85.059 | BAMEX | NCAR/EOL
85.060 | BAMEX | NCAR/EOL
85.061 | BAMEX | NCAR/EOL
85.062 | BAMEX | NCAR/EOL
85.063 | BAMEX | NCAR/EOL
85.064 | BAMEX | NCAR/EOL
85.065 | BAMEX | NCAR/EOL
85.066 | BAMEX | NCAR/EOL
85.067 | BAMEX | NCAR/EOL
85.068 | BAMEX | NCAR/EOL
85.069 | BAMEX | NCAR/EOL
85.070 | BAMEX | NCAR/EOL
85.071 | BAMEX | NCAR/EOL
85.072 | BAMEX | NCAR/EOL
85.073 | BAMEX | NCAR/EOL
85.075 | BAMEX | NCAR/EOL
85.076 | BAMEX | NCAR/EOL
85.077 | BAMEX | NCAR/EOL
85.078 | BAMEX | NCAR/EOL
85.079 | BAMEX | NCAR/EOL
85.080 | BAMEX | NCAR/EOL
85.081 | BAMEX | NCAR/EOL
85.082 | BAMEX | NCAR/EOL
85.083 | BAMEX | NCAR/EOL
85.085 | BAMEX | NCAR/EOL
85.086 | BAMEX | NCAR/EOL
85.0991 | BAMEX | NCAR/EOL
85.109 | BAMEX | NCAR/EOL
85.111 | BAMEX | NCAR/EOL
85.112 | BAMEX | NCAR/EOL
85.113 | BAMEX | NCAR/EOL
85.114 | BAMEX | NCAR/EOL
85.115 | BAMEX | NCAR/EOL
85.116 | BAMEX | NCAR/EOL
85.117 | BAMEX | NCAR/EOL
85.118 | BAMEX | NCAR/EOL
85.119 | BAMEX | NCAR/EOL
85.121 | BAMEX | NCAR/EOL
85.122 | BAMEX | NCAR/EOL
85.125 | BAMEX | NCAR/EOL
85.128 | BAMEX | NCAR/EOL
85.153 | BAMEX | NCAR/EOL
85.155 | BAMEX | NCAR/EOL
ML.115 | BAMEX | NCAR/EOL
ML.91 | BAMEX | NCAR/SCD
ML.94 | BAMEX | NCAR/SCD
ML.95 | BAMEX | NCAR/SCD
ML.97 | BAMEX | NCAR/EOL
20.002 | CASES-97 | K. Young/NCAR/EOL
20.003 | CASES-97 | K. Young/NCAR/EOL
20.004 | CASES-97 | K. Young/NCAR/EOL
20.005 | CASES-97 | K. Young/NCAR/EOL
20.006 | CASES-97 | K. Young/NCAR/EOL
100.001 | CuPIDO | /NCAR-EOL
100.012 | CuPIDO | /NCAR-EOL
100.013 | CuPIDO | /NCAR-EOL
21.004 | CuPIDO | /NCAR-EOL
21.005 | CuPIDO | /NCAR-EOL
21.009 | CuPIDO | /NCAR-EOL
21.087 | CuPIDO | /NCAR-EOL
21.088 | CuPIDO | /NCAR-EOL
21.089 | CuPIDO | /NCAR-EOL
21.090 | CuPIDO | /NCAR-EOL
21.091 | CuPIDO | NCAR/EOL
21.092 | CuPIDO | /NCAR-EOL
97.001 | CuPIDO | NCAR/EOL
97.002 | CuPIDO | NCAR/EOL
97.003 | CuPIDO | NCAR/EOL
97.004 | CuPIDO | NCAR/EOL
97.005 | CuPIDO | NCAR/EOL
97.006 | CuPIDO | NCAR/EOL
97.007 | CuPIDO | NCAR/EOL
97.008 | CuPIDO | NCAR/EOL
97.009 | CuPIDO | NCAR/EOL
97.011 | CuPIDO | NCAR/EOL
97.012 | CuPIDO | NCAR/EOL
97.013 | CuPIDO | NCAR/EOL
97.019 | CuPIDO | NCAR/EOL
97.020 | CuPIDO | NCAR/EOL
97.021 | CuPIDO | NCAR/EOL
97.023 | CuPIDO | NCAR/EOL
97.025 | CuPIDO | NCAR/EOL
97.028 | CuPIDO | NCAR/EOL
97.033 | CuPIDO | NCAR/EOL
100.001 | DC3 | /NCAR-EOL
100.010 | DC3 | /NCAR-EOL
100.011 | DC3 | /NCAR-EOL
100.012 | DC3 | /NCAR-EOL
100.013 | DC3 | /NCAR-EOL
21.004 | DC3 | /NCAR-EOL
21.005 | DC3 | /NCAR-EOL
21.009 | DC3 | /NCAR-EOL
21.087 | DC3 | /NCAR-EOL
21.088 | DC3 | /NCAR-EOL
21.089 | DC3 | /NCAR-EOL
21.090 | DC3 | /NCAR-EOL
21.092 | DC3 | /NCAR-EOL
353.002 | DC3 | /NCAR-EOL
ML.3414 | DC3 | /NCAR-RAF
ML.3971 | DC3 | /NCAR-EOL
ML.3972 | DC3 | /NCAR-EOL
ML.3974 | DC3 | /NCAR-EOL
ML.3975 | DC3 | /NCAR-EOL
ML.3976 | DC3 | /NCAR-EOL
ML.3977 | DC3 | /NCAR-EOL
ML.3978 | DC3 | /NCAR-EOL
ML.3979 | DC3 | /NCAR-EOL
ML.3980 | DC3 | /NCAR-EOL
ML.3981 | DC3 | /NCAR-EOL
ML.3982 | DC3 | /NCAR-EOL
ML.3983 | DC3 | /NCAR-EOL
ML.3984 | DC3 | /NCAR-EOL
ML.3989 | DC3 | Beaton/NCAR-RAF
ML.3990 | DC3 | Beaton/NCAR-RAF
ML.3991 | DC3 | Beaton/NCAR-RAF
100.009 | DYNAMO | /NCAR-EOL
100.010 | DYNAMO | /NCAR-EOL
100.011 | DYNAMO | /NCAR-EOL
100.012 | DYNAMO | /NCAR-EOL
347.003 | DYNAMO | /NCAR-EOL
347.012 | DYNAMO | /NCAR-EOL
347.014 | DYNAMO | /NCAR-EOL
347.018 | DYNAMO | /NCAR-EOL
ML.3378 | DYNAMO | /NCAR-EOL
ML.3384 | DYNAMO | /NCAR-EOL
ML.3413 | DYNAMO | /NCAR-EOL
ML.3420 | DYNAMO | /NCAR-EOL
ML.3423 | DYNAMO | /NCAR-EOL
ML.3425 | DYNAMO | /NCAR-EOL
ML.3426 | DYNAMO | /NCAR-EOL
ML.3446 | DYNAMO | /NCAR-EOL
ML.3447 | DYNAMO | /NCAR-EOL
ML.3448 | DYNAMO | /NCAR-EOL
ML.3450 | DYNAMO | /NCAR-EOL
ML.3451 | DYNAMO | /NCAR-EOL
ML.3452 | DYNAMO | /NCAR-EOL
ML.3453 | DYNAMO | /NCAR-EOL
ML.3454 | DYNAMO | /NCAR-EOL
ML.3455 | DYNAMO | /NCAR-EOL
ML.3456 | DYNAMO | /NCAR-EOL
ML.3457 | DYNAMO | /NCAR-EOL
ML.3458 | DYNAMO | /NCAR-EOL
ML.3459 | DYNAMO | /NCAR-EOL
ML.3460 | DYNAMO | /NCAR-EOL
ML.3461 | DYNAMO | /NCAR-EOL
ML.3462 | DYNAMO | /NCAR-EOL
ML.3463 | DYNAMO | /NCAR-EOL
ML.3464 | DYNAMO | /NCAR-EOL
ML.3465 | DYNAMO | /NCAR-EOL
ML.3466 | DYNAMO | /NCAR-EOL
ML.3467 | DYNAMO | /NCAR-EOL
ML.3468 | DYNAMO | /NCAR-EOL
ML.3469 | DYNAMO | /NCAR-EOL
ML.3470 | DYNAMO | /NCAR-EOL
ML.3472 | DYNAMO | /NCAR-EOL
ML.3539 | DYNAMO | /NCAR-EOL-ISS
ML.3540 | DYNAMO | /NCAR-EOL-ISS
ML.3541 | DYNAMO | /NCAR-EOL-ISS
ML.3542 | DYNAMO | /NCAR-EOL-ISS
ML.3543 | DYNAMO | /NCAR-EOL-ISS
ML.3544 | DYNAMO | /NCAR-EOL-ISS
ML.3545 | DYNAMO | /NCAR-EOL-ISS
ML.3564 | DYNAMO | /NCAR-EOL
ML.3565 | DYNAMO | /NCAR-EOL
ML.3566 | DYNAMO | /NCAR-EOL:
ML.3567 | DYNAMO | /NCAR-EOL
ML.3568 | DYNAMO | /NCAR-EOL
ML.3569 | DYNAMO | /NCAR-EOL
ML.3570 | DYNAMO | /NCAR-EOL
ML.3571 | DYNAMO | /NCAR-EOL
ML.3572 | DYNAMO | /NCAR-EOL
ML.3573 | DYNAMO | /NCAR-EOL
ML.3574 | DYNAMO | /NCAR-EOL
ML.3575 | DYNAMO | /NCAR-EOL
ML.3576 | DYNAMO | /NCAR-EOL
ML.3577 | DYNAMO | /NCAR-EOL
ML.3578 | DYNAMO | /NCAR-EOL
ML.3579 | DYNAMO | /NCAR-EOL
ML.3580 | DYNAMO | /NCAR-EOL
ML.3581 | DYNAMO | /NCAR-EOL
ML.3582 | DYNAMO | /NCAR-EOL
ML.3583 | DYNAMO | /NCAR-EOL
ML.3584 | DYNAMO | /NCAR-EOL
ML.3585 | DYNAMO | /NCAR-EOL
ML.3586 | DYNAMO | /NCAR-EOL
ML.3587 | DYNAMO | /NCAR-EOL
ML.3598 | DYNAMO | /NCAR-EOL
ML.3599 | DYNAMO | /NCAR-EOL
ML.3600 | DYNAMO | /NCAR-EOL
ML.3601 | DYNAMO | /NCAR-EOL
ML.3602 | DYNAMO | /NCAR-EOL
ML.3623 | DYNAMO | /NCAR-EOL
ML.3648 | DYNAMO | /NCAR-EOL
ML.3649 | DYNAMO | /NCAR-EOL
ML.3650 | DYNAMO | /NCAR-EOL
ML.3651 | DYNAMO | /NCAR-EOL
ML.3652 | DYNAMO | /NCAR-EOL
ML.3653 | DYNAMO | /NCAR-EOL
ML.3654 | DYNAMO | /NCAR-EOL
ML.3655 | DYNAMO | /NCAR-EOL
ML.3656 | DYNAMO | /NCAR-EOL
ML.3657 | DYNAMO | /NCAR-EOL
ML.3658 | DYNAMO | /NCAR-EOL
ML.3659 | DYNAMO | /NCAR-EOL
ML.3660 | DYNAMO | /NCAR-EOL
ML.3661 | DYNAMO | /NCAR-EOL
ML.3662 | DYNAMO | /NCAR-EOL
ML.3663 | DYNAMO | /NCAR-EOL
ML.3664 | DYNAMO | /NCAR-EOL
ML.3665 | DYNAMO | /NCAR-EOL
ML.3666 | DYNAMO | /NCAR-EOL
ML.3667 | DYNAMO | /NCAR-EOL
ML.3668 | DYNAMO | /NCAR-EOL
ML.3669 | DYNAMO | /NCAR-EOL
ML.3670 | DYNAMO | /NCAR-EOL
ML.3671 | DYNAMO | /NCAR-EOL
ML.3672 | DYNAMO | /NCAR-EOL
ML.3674 | DYNAMO | /NCAR-EOL
ML.3675 | DYNAMO | /NCAR-EOL
ML.3676 | DYNAMO | /NCAR-EOL
ML.3677 | DYNAMO | /NCAR-EOL
ML.3678 | DYNAMO | /NCAR-EOL
ML.3679 | DYNAMO | /NCAR-EOL
ML.3680 | DYNAMO | /NCAR-EOL
ML.3681 | DYNAMO | /NCAR-EOL
ML.3682 | DYNAMO | /NCAR-EOL
ML.3683 | DYNAMO | /NCAR-EOL
ML.3684 | DYNAMO | /NCAR-EOL
ML.3685 | DYNAMO | /NCAR-EOL
ML.3686 | DYNAMO | /NCAR-EOL
ML.3687 | DYNAMO | /NCAR-EOL
ML.3688 | DYNAMO | /NCAR-EOL
ML.3689 | DYNAMO | /NCAR-EOL
ML.3690 | DYNAMO | /NCAR-EOL
ML.3691 | DYNAMO | /NCAR-EOL
ML.3692 | DYNAMO | /NCAR-EOL
ML.3693 | DYNAMO | /NCAR-EOL
ML.3694 | DYNAMO | /NCAR-EOL
ML.3695 | DYNAMO | /NCAR-EOL
ML.3696 | DYNAMO | /NCAR-EOL
ML.3697 | DYNAMO | /NCAR-EOL
ML.3698 | DYNAMO | /NCAR-EOL
ML.3699 | DYNAMO | /NCAR-EOL
ML.3700 | DYNAMO | /NCAR-EOL
ML.3701 | DYNAMO | /NCAR-EOL
ML.3702 | DYNAMO | /NCAR-EOL
ML.3703 | DYNAMO | /NCAR-EOL
ML.3704 | DYNAMO | /NCAR-EOL
ML.3705 | DYNAMO | /NCAR-EOL
ML.3706 | DYNAMO | /NCAR-EOL
ML.3707 | DYNAMO | /NCAR-EOL
ML.3708 | DYNAMO | /NCAR-EOL
ML.3709 | DYNAMO | /NCAR-EOL
ML.3710 | DYNAMO | /NCAR-EOL
ML.3711 | DYNAMO | /NCAR-EOL
ML.3712 | DYNAMO | /NCAR-EOL
ML.3714 | DYNAMO | /NCAR-EOL
ML.3734 | DYNAMO | /NCAR-EOL
ML.3735 | DYNAMO | /NCAR-EOL
ML.3736 | DYNAMO | /NCAR-EOL
ML.3737 | DYNAMO | /NCAR-EOL
ML.3738 | DYNAMO | /NCAR-EOL
ML.3739 | DYNAMO | /NCAR-EOL
ML.3740 | DYNAMO | /NCAR-EOL
ML.3741 | DYNAMO | /NCAR-EOL
ML.3742 | DYNAMO | /NCAR-EOL
ML.3743 | DYNAMO | /NCAR-EOL
ML.3744 | DYNAMO | /NCAR-EOL
ML.3745 | DYNAMO | /NCAR-EOL
ML.3746 | DYNAMO | /NCAR-EOL
ML.3747 | DYNAMO | /NCAR-EOL
ML.3748 | DYNAMO | /NCAR-EOL
ML.3749 | DYNAMO | /NCAR-EOL
ML.3750 | DYNAMO | /NCAR-EOL
ML.3751 | DYNAMO | /NCAR-EOL
ML.3752 | DYNAMO | /NCAR-EOL
ML.3753 | DYNAMO | /NCAR-EOL
ML.3754 | DYNAMO | /NCAR-EOL
ML.3755 | DYNAMO | /NCAR-EOL
ML.3756 | DYNAMO | /NCAR-EOL
15.101 | EPIC | NCAR/EOL
15.102 | EPIC | NCAR/EOL
15.103 | EPIC | NCAR/EOL
15.104 | EPIC | NCAR/EOL
15.202 | EPIC | /NCAR-EOL
15.801 | EPIC | NCAR/EOL
15.802 | EPIC | NCAR/EOL
15.803 | EPIC | NCAR/EOL
15.807 | EPIC | NCAR/EOL
15.808 | EPIC | NCAR/EOL
15.809 | EPIC | NCAR/EOL
15.810 | EPIC | NCAR/EOL
72.001 | EPIC | NCAR/EOL
72.002 | EPIC | NCAR/EOL
72.003 | EPIC | NCAR/EOL
72.004 | EPIC | NCAR/EOL
72.018 | EPIC | NCAR/EOL
72.019 | EPIC | NCAR/EOL
72.020 | EPIC | NCAR/EOL
72.021 | EPIC | NCAR/EOL
72.022 | EPIC | NCAR/EOL
72.023 | EPIC | NCAR/EOL
72.026 | EPIC | NCAR/RAF
72.056 | EPIC | NCAR/RAF
72.060 | EPIC | NCAR/EOL
72.062 | EPIC | NCAR/EOL
72.070 | EPIC | NCAR/EOL
72.071 | EPIC | NCAR/EOL
72.072 | EPIC | NCAR/EOL
72.073 | EPIC | NCAR/EOL
72.086 | EPIC | NCAR/EOL
72.087 | EPIC | NCAR/EOL
72.088 | EPIC | NCAR/EOL
72.089 | EPIC | NCAR/EOL
72.090 | EPIC | NCAR/EOL
72.091 | EPIC | NCAR/EOL
72.110 | EPIC | NCAR/RAF
72.111 | EPIC | NCAR/RAF
72.112 | EPIC | NCAR/EOL
ML.120 | EPIC | NCAR/SCD
ML.126 | EPIC | NCAR/SCD
ML.138 | EPIC | NCAR/RAF
112.001 | HIPPO-1 | NCAR/EOL/RAF
112.002 | HIPPO-1 | NCAR/EOL/RAF
112.003 | HIPPO-1 | NCAR/EOL/RAF
112.004 | HIPPO-1 | NCAR/EOL/RAF
112.005 | HIPPO-1 | Stephens, NCAR/EOL
112.010 | HIPPO-1 | Campos, NCAR/EOL
112.014 | HIPPO-1 | NCAR/EOL/RAF
112.016 | HIPPO-1 | Stephens, NCAR/EOL
112.017 | HIPPO-1 | Stephens, NCAR/EOL
112.018 | HIPPO-1 | Haggerty, NCAR/EOL; Mahoney, JPL
112.025 | HIPPO-1 | NCAR/EOL/RAF
112.030 | HIPPO-1 | NCAR-EOL
112.031 | HIPPO-1 | NCAR-EOL
112.032 | HIPPO-1 | NCAR-EOL
112.033 | HIPPO-1 | NCAR-EOL
ML.3206 | HIPPO-1 | Stephens, NCAR/EOL
117.001 | HIPPO-2 | NCAR/EOL/RAF
117.002 | HIPPO-2 | NCAR/EOL/RAF
117.003 | HIPPO-2 | NCAR/EOL/RAF
117.004 | HIPPO-2 | NCAR/EOL/RAF
117.006 | HIPPO-2 | NCAR/EOL/RAF
117.008 | HIPPO-2 | NCAR/EOL/RAF
117.009 | HIPPO-2 | NCAR/EOL/RAF
121.001 | HIPPO-3 | NCAR/EOL/RAF
121.002 | HIPPO-3 | NCAR/EOL/RAF
121.003 | HIPPO-3 | NCAR/EOL/RAF
121.004 | HIPPO-3 | NCAR/EOL/RAF
121.005 | HIPPO-3 | NCAR/EOL/RAF
121.006 | HIPPO-3 | NCAR/EOL/RAF
121.007 | HIPPO-3 | Haggerty, NCAR/EOL/RAF
121.008 | HIPPO-3 | NCAR/EOL/RAF
248.002 | HIPPO-4 | NCAR/RAF
248.003 | HIPPO-4 | NCAR/EOL
248.004 | HIPPO-4 | NCAR/RAF
248.005 | HIPPO-4 | NCAR/EOL
248.006 | HIPPO-4 | NCAR/EOL
249.002 | HIPPO-5 | NCAR/EOL/RAF
249.003 | HIPPO-5 | NCAR/EOL/RAF
249.004 | HIPPO-5 | NCAR/EOL/RAF
249.005 | HIPPO-5 | NCAR/EOL
249.006 | HIPPO-5 | NCAR/EOL
105.001 | ICE-L | Rogers, NCAR/RAF
105.002 | ICE-L | NCAR/RAF
105.003 | ICE-L | NCAR/EOL
105.004 | ICE-L | NCAR/EOL
105.005 | ICE-L | EOL/RAF
105.006 | ICE-L | NCAR/EOL
105.007 | ICE-L | EOL/RAF
105.008 | ICE-L | NCAR/EOL
105.012 | ICE-L | NCAR/EOL
105.016 | ICE-L | Campos, NCAR /RAF
105.019 | ICE-L | Campos/Weinheimer, NCAR/ACD
105.024 | ICE-L | NCAR/EOL/RAF
ML.2112 | ICE-L | Campos, NCAR /RAF
100.009 | ICE-T | /NCAR-EOL
100.010 | ICE-T | /NCAR-EOL
100.011 | ICE-T | /NCAR-EOL
100.012 | ICE-T | /NCAR-EOL
220.002 | ICE-T | NCAR/EOL
220.003 | ICE-T | EOL/RAF
220.004 | ICE-T | EOL/RAF
220.005 | ICE-T | /NCAR-EOL
220.006 | ICE-T | /NCAR-EOL
220.007 | ICE-T | /NCAR-EOL
220.008 | ICE-T | /NCAR-EOL
220.009 | ICE-T | /NCAR-EOL
220.010 | ICE-T | NCAR/EOL
220.011 | ICE-T | /NCAR-EOL
220.012 | ICE-T | /NCAR-EOL
220.013 | ICE-T | /NCAR-EOL
220.014 | ICE-T | /NCAR-EOL
220.015 | ICE-T | /NCAR-EOL
220.017 | ICE-T | /NCAR-EOL
220.018 | ICE-T | /NCAR-EOL
220.020 | ICE-T | /NCAR-EOL
220.021 | ICE-T | /NCAR-EOL
220.023 | ICE-T | /NCAR-EOL
220.024 | ICE-T | /NCAR-EOL
220.025 | ICE-T | NCAR/RAF
220.026 | ICE-T | NCAR/RAF
220.027 | ICE-T | /NCAR-EOL
220.028 | ICE-T | /NCAR-EOL
220.029 | ICE-T | /NCAR-EOL
220.030 | ICE-T | /NCAR-EOL
220.031 | ICE-T | /NCAR-EOL
220.032 | ICE-T | /NCAR-EOL
220.033 | ICE-T | /NCAR-EOL
220.034 | ICE-T | /NCAR-EOL
220.035 | ICE-T | /NCAR-EOL
220.036 | ICE-T | /NCAR-EOL
220.041 | ICE-T | Rogers, NCAR/RAF
220.042 | ICE-T | NCAR/EOL/RAF
ML.3276 | ICE-T | /NCAR-EOL
ML.3278 | ICE-T | /NCAR-EOL
ML.3345 | ICE-T | [/NCAR-CISL]
ML.3346 | ICE-T | [/NCAR-CISL]
ML.3347 | ICE-T | [/NCAR-CISL]
ML.3348 | ICE-T | [/NCAR-CISL]
ML.3349 | ICE-T | [/NCAR-CISL]
ML.3373 | ICE-T | Campos/Pollack/Heizer, NCAR/ESSL/CARI and NCAR/RAF
ML.3374 | ICE-T | Rogers, NCAR/RAF
ML.3757 | ICE-T | /NCAR-EOL
ML.3758 | ICE-T | /NCAR-EOL
ML.3759 | ICE-T | /NCAR-EOL
ML.3760 | ICE-T | /NCAR-EOL
351.001 | ICEBRIDGE | EOL/RAF
351.002 | ICEBRIDGE | NCAR/EOL/RAF
351.003 | ICEBRIDGE | NCAR/EOL/RAF
207.001 | IDEAS-1 | NCAR/EOL
207.002 | IDEAS-1 | NCAR/EOL
207.003 | IDEAS-1 | NCAR/EOL
207.004 | IDEAS-1 | NCAR/RAF
206.001 | IDEAS-2 | NCAR/EOL
206.002 | IDEAS-2 | NCAR/EOL
206.003 | IDEAS-2 | NCAR/EOL
206.004 | IDEAS-2 | NCAR/RAF
205.001 | IDEAS-3 | NCAR/EOL
205.002 | IDEAS-3 | NCAR/EOL
205.003 | IDEAS-3 | NCAR/EOL
205.004 | IDEAS-3 | NCAR/RAF
350.002 | IDEAS-4_C130 | EOL/RAF
350.003 | IDEAS-4_C130 | EOL/RAF
350.004 | IDEAS-4_C130 | NCAR/RAF
350.005 | IDEAS-4_C130 | NCAR/RAF
350.006 | IDEAS-4_C130 | EOL/RAF
350.007 | IDEAS-4_C130 | NCAR/EOL/RAF
350.011 | IDEAS-4_C130 | NCAR/EOL/RAF
350.012 | IDEAS-4_C130 | NCAR/EOL/RAF
350.013 | IDEAS-4_C130 | NCAR/EOL/RAF
350.014 | IDEAS-4_C130 | NCAR/EOL/RAF
21.004 | IHOP_2002 | /NCAR-EOL
21.005 | IHOP_2002 | /NCAR-EOL
21.009 | IHOP_2002 | /NCAR-EOL
21.087 | IHOP_2002 | /NCAR-EOL
21.088 | IHOP_2002 | /NCAR-EOL
21.089 | IHOP_2002 | /NCAR-EOL
21.090 | IHOP_2002 | /NCAR-EOL
21.091 | IHOP_2002 | NCAR/EOL
21.092 | IHOP_2002 | /NCAR-EOL
51.001 | IHOP_2002 | NCAR/EOL
77.001 | IHOP_2002 | NCAR/EOL
77.002 | IHOP_2002 | NCAR/EOL
77.003 | IHOP_2002 | NCAR/EOL
77.004 | IHOP_2002 | NCAR/EOL
77.005 | IHOP_2002 | NCAR/EOL
77.006 | IHOP_2002 | NCAR/EOL
77.007 | IHOP_2002 | NCAR/EOL
77.009 | IHOP_2002 | NCAR/EOL
77.010 | IHOP_2002 | NCAR/EOL
77.011 | IHOP_2002 | NCAR/EOL
77.012 | IHOP_2002 | NCAR/EOL
77.013 | IHOP_2002 | NCAR/EOL
77.014 | IHOP_2002 | NCAR/EOL
77.015 | IHOP_2002 | NCAR/EOL
77.016 | IHOP_2002 | NCAR/EOL
77.017 | IHOP_2002 | NCAR/EOL
77.019 | IHOP_2002 | NCAR/EOL
77.020 | IHOP_2002 | NCAR/EOL
77.024 | IHOP_2002 | NCAR/EOL
77.025 | IHOP_2002 | NCAR/EOL
77.026 | IHOP_2002 | NCAR/EOL
77.028 | IHOP_2002 | NCAR/EOL
77.031 | IHOP_2002 | NCAR/EOL
77.032 | IHOP_2002 | NCAR/EOL
77.033 | IHOP_2002 | NCAR/EOL
77.035 | IHOP_2002 | NCAR/EOL
77.036 | IHOP_2002 | NCAR/EOL
77.037 | IHOP_2002 | NCAR/EOL
77.038 | IHOP_2002 | NCAR/EOL
77.039 | IHOP_2002 | NCAR/EOL
77.040 | IHOP_2002 | NCAR/EOL
77.042 | IHOP_2002 | NCAR/EOL
77.043 | IHOP_2002 | NCAR/EOL
77.044 | IHOP_2002 | NCAR/EOL
77.045 | IHOP_2002 | NCAR/EOL
77.046 | IHOP_2002 | NCAR/EOL
77.047 | IHOP_2002 | NCAR/EOL
77.049 | IHOP_2002 | NCAR/EOL
77.050 | IHOP_2002 | NCAR/EOL
77.051 | IHOP_2002 | NCAR/EOL
77.053 | IHOP_2002 | NCAR/EOL
77.068 | IHOP_2002 | NCAR/EOL
77.069 | IHOP_2002 | NCAR/EOL
77.070 | IHOP_2002 | NCAR/EOL
77.075 | IHOP_2002 | NCAR/EOL
77.080 | IHOP_2002 | NCAR/EOL
77.083 | IHOP_2002 | NCAR/EOL
77.084 | IHOP_2002 | NCAR/EOL
77.085 | IHOP_2002 | NCAR/EOL
77.086 | IHOP_2002 | NCAR/EOL
77.087 | IHOP_2002 | NCAR/EOL
77.088 | IHOP_2002 | NCAR/EOL
77.089 | IHOP_2002 | NCAR/EOL
77.090 | IHOP_2002 | NCAR/EOL
77.091 | IHOP_2002 | NCAR/EOL
77.092 | IHOP_2002 | NCAR/EOL
77.093 | IHOP_2002 | NCAR/EOL
77.097 | IHOP_2002 | NCAR/EOL
77.099 | IHOP_2002 | NCAR/EOL
77.100 | IHOP_2002 | NCAR/EOL
77.109 | IHOP_2002 | NCAR/EOL
77.110 | IHOP_2002 | NCAR/EOL
77.111 | IHOP_2002 | NCAR/EOL
77.112 | IHOP_2002 | NCAR/EOL
77.113 | IHOP_2002 | NCAR/EOL
77.114 | IHOP_2002 | NCAR/EOL
77.115 | IHOP_2002 | NCAR/EOL
77.116 | IHOP_2002 | NCAR/EOL
77.117 | IHOP_2002 | NCAR/EOL
77.130 | IHOP_2002 | NCAR/EOL
77.132 | IHOP_2002 | NCAR/EOL
77.134 | IHOP_2002 | NCAR/EOL
ML.195 | IHOP_2002 | NCAR/EOL
ML.202 | IHOP_2002 | NCAR/EOL
ML.203 | IHOP_2002 | NCAR/EOL
ML.204 | IHOP_2002 | NCAR/EOL
ML.208 | IHOP_2002 | NCAR/EOL
ML.220 | IHOP_2002 | NCAR/EOL
ML.221 | IHOP_2002 | NCAR/EOL
ML.222 | IHOP_2002 | NCAR/EOL
ML.223 | IHOP_2002 | NCAR/EOL
ML.224 | IHOP_2002 | NCAR/EOL
ML.244 | IHOP_2002 | NCAR/SCD
ML.250 | IHOP_2002 | NCAR/EOL
ML.251 | IHOP_2002 | NCAR/EOL
ML.252 | IHOP_2002 | NCAR/EOL
ML.253 | IHOP_2002 | NCAR/EOL
ML.254 | IHOP_2002 | NCAR/EOL
ML.255 | IHOP_2002 | NCAR/EOL
