
Information about map: EDT                 
==================================

Map name (internal)     : EDT000
Sounding set (internal) : 0
RS-Number               : D1453149
Data record length      : 40 bytes
Number of data records  : 2387
Max filemap size        : 2387 bytes
Data header size        : 12504 bytes
Free space in map       : -105597 bytes (107371542 records)
Status flag (not used)  : 1


   Record name:    Unit:           Data type:          Divisor: Offset:
   ---------------------------------------------------------------------
    time            sec             float (4)          1        0       
    Pscl            ln              short (2)          1        0       
    T               K               short (2)          10       0       
    RH              %               short (2)          1        0       
    v               m/s             short (2)          -100     0       
    u               m/s             short (2)          -100     0       
    Height          m               short (2)          1        30000   
    P               hPa             short (2)          10       0       
    TD              K               short (2)          10       0       
    MR              g/kg            short (2)          100      0       
    DD              dgr             short (2)          1        0       
    FF              m/s             short (2)          10       0       
    AZ              dgr             short (2)          1        0       
    Range           m               short (2)          0.01     0       
    Lon             dgr             short (2)          100      0       
    Lat             dgr             short (2)          100      0       
    SpuKey          bitfield        unsigned short (2) 1        0       
    UsrKey          bitfield        unsigned short (2) 1        0       
    RadarH          m               short (2)          1        30000   

*************************************************************************************************

     0.00	 28288.00	   298.30	   100.00	     0.00	     0.00	    40.00	   998.40	   298.30	    20.38	     0.00	     0.00	   180.00	     0.00	    73.80	    15.46	 49159.00	 49159.00	    40.00	
     2.00	 28283.00	   298.50	    91.00	     0.21	    -0.74	    50.00	   997.30	   297.00	    18.84	   106.00	     0.80	   286.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
     4.00	 28278.00	   298.40	    86.00	     0.34	    -0.80	    61.00	   996.00	   295.90	    17.62	   113.00	     0.90	   288.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
     6.00	 28273.00	   298.30	    88.00	     0.33	    -0.84	    72.00	   994.70	   296.10	    17.95	   112.00	     0.90	   290.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
     8.00	 28267.00	   298.20	    90.00	     0.42	    -0.87	    83.00	   993.50	   296.50	    18.40	   116.00	     1.00	   291.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    10.00	 28263.00	   298.10	    92.00	     0.50	    -0.88	    93.00	   992.40	   296.70	    18.64	   120.00	     1.00	   293.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    12.00	 28258.00	   298.10	    93.00	     0.57	    -0.88	   104.00	   991.10	   296.80	    18.82	   123.00	     1.10	   295.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    14.00	 28252.00	   298.00	    94.00	     0.62	    -0.87	   117.00	   989.70	   296.90	    18.97	   126.00	     1.10	   296.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    16.00	 28248.00	   297.90	    95.00	     0.65	    -0.84	   126.00	   988.70	   297.00	    19.06	   128.00	     1.10	   298.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    18.00	 28244.00	   297.80	    95.00	     0.65	    -0.80	   134.00	   987.80	   297.00	    19.08	   129.00	     1.00	   299.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    20.00	 28239.00	   297.70	    96.00	     0.63	    -0.76	   144.00	   986.70	   297.00	    19.10	   129.00	     1.00	   300.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    22.00	 28234.00	   297.60	    96.00	     0.56	    -0.71	   155.00	   985.50	   296.90	    19.06	   129.00	     0.90	   301.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    24.00	 28229.00	   297.50	    95.00	     0.47	    -0.65	   166.00	   984.20	   296.70	    18.82	   126.00	     0.80	   302.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    26.00	 28224.00	   297.60	    93.00	     0.34	    -0.58	   176.00	   983.10	   296.40	    18.46	   120.00	     0.70	   302.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    28.00	 28220.00	   297.60	    92.00	     0.18	    -0.50	   186.00	   982.10	   296.30	    18.32	   110.00	     0.50	   301.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    30.00	 28216.00	   297.50	    92.00	     0.01	    -0.41	   194.00	   981.10	   296.20	    18.24	     0.00	     0.00	   301.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    32.00	 28212.00	   297.50	    92.00	    -0.18	    -0.32	   203.00	   980.20	   296.10	    18.13	     0.00	     0.00	   300.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    34.00	 28207.00	   297.40	    92.00	    -0.37	    -0.21	   212.00	   979.10	   295.90	    18.02	     0.00	     0.00	   298.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    36.00	 28202.00	   297.30	    91.00	    -0.58	    -0.09	   224.00	   977.80	   295.80	    17.90	     9.00	     0.60	   296.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    38.00	 28197.00	   297.20	    91.00	    -0.78	     0.05	   235.00	   976.50	   295.70	    17.80	   357.00	     0.80	   293.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    40.00	 28192.00	   297.20	    91.00	    -0.97	     0.18	   247.00	   975.20	   295.60	    17.72	   349.00	     1.00	   289.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    42.00	 28186.00	   297.10	    91.00	    -1.15	     0.32	   258.00	   974.00	   295.60	    17.72	   344.00	     1.20	   285.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    44.00	 28182.00	   297.00	    92.00	    -1.31	     0.47	   268.00	   972.90	   295.50	    17.68	   340.00	     1.40	   279.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    46.00	 28177.00	   297.00	    91.00	    -1.46	     0.62	   278.00	   971.80	   295.40	    17.56	   337.00	     1.60	   272.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    48.00	 28172.00	   296.90	    90.00	    -1.60	     0.76	   289.00	   970.60	   295.20	    17.41	   335.00	     1.80	   264.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    50.00	 28167.00	   296.90	    90.00	    -1.72	     0.89	   299.00	   969.40	   295.30	    17.45	   333.00	     1.90	   253.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    52.00	 28162.00	   296.90	    91.00	    -1.82	     1.02	   310.00	   968.30	   295.30	    17.56	   331.00	     2.10	   240.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    54.00	 28158.00	   296.80	    92.00	    -1.91	     1.15	   319.00	   967.20	   295.40	    17.63	   329.00	     2.20	   227.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    56.00	 28153.00	   296.70	    92.00	    -1.99	     1.27	   329.00	   966.20	   295.40	    17.65	   328.00	     2.40	   214.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    58.00	 28148.00	   296.70	    92.00	    -2.07	     1.38	   340.00	   965.00	   295.30	    17.61	   326.00	     2.50	   203.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    60.00	 28143.00	   296.60	    92.00	    -2.14	     1.50	   350.00	   963.90	   295.30	    17.56	   325.00	     2.60	   193.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    62.00	 28139.00	   296.50	    92.00	    -2.20	     1.61	   359.00	   962.90	   295.20	    17.53	   324.00	     2.70	   185.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    64.00	 28135.00	   296.50	    92.00	    -2.26	     1.74	   369.00	   961.80	   295.20	    17.49	   322.00	     2.90	   179.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    66.00	 28130.00	   296.50	    92.00	    -2.33	     1.88	   379.00	   960.70	   295.10	    17.47	   321.00	     3.00	   174.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    68.00	 28125.00	   296.40	    92.00	    -2.41	     2.02	   390.00	   959.50	   295.10	    17.45	   320.00	     3.10	   169.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    70.00	 28119.00	   296.30	    93.00	    -2.49	     2.16	   401.00	   958.20	   295.00	    17.42	   319.00	     3.30	   166.00	     0.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    72.00	 28114.00	   296.20	    93.00	    -2.59	     2.32	   413.00	   957.00	   295.00	    17.42	   318.00	     3.50	   162.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    74.00	 28109.00	   296.10	    93.00	    -2.71	     2.49	   425.00	   955.70	   295.00	    17.45	   317.00	     3.70	   160.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
    76.00	 28103.00	   296.00	    94.00	    -2.84	     2.65	   437.00	   954.40	   295.00	    17.46	   317.00	     3.90	   157.00	   100.00	    73.80	    15.46	     0.00	     0.00	-32768.00	
